# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 32019.999999999996
  12 0.575 1527.84 276.787
  13 0.625 1639.57 282.854
  14 0.675 1609.57 288.408
  15 0.725 1618.38 295.435
  16 0.775 1580.16 295.118
  17 0.825 1568.93 305.15
  18 0.875 1594.19 315.981
  19 0.925 1636.75 316.278
  20 0.975 1615.42 327.064
50000 20 32019.999999999996
  1 0.025 1542.35 332.687
  2 0.075 1660.53 324.304
  3 0.125 1557.28 310.259
  4 0.175 1578.18 304.996
  5 0.225 1601.95 306.034
  6 0.275 1579.35 299.344
  7 0.325 1648.39 297.732
  8 0.375 1589.57 291.063
  9 0.425 1603.86 282.108
  10 0.475 1676.17 276.693
  11 0.525 1585.63 266.595
  12 0.575 1510.69 276.833
  13 0.625 1628.41 282.715
  14 0.675 1613.51 285.454
  15 0.725 1609.46 293.814
  16 0.775 1587.45 294.467
  17 0.825 1575.38 309.839
  18 0.875 1603.98 318.316
  19 0.925 1646.89 315.496
  20 0.975 1620.97 323.301
51000 20 32020
  1 0.025 1543.25 334.206
  2 0.075 1652.21 322.218
  3 0.125 1546.42 311.887
  4 0.175 1590.14 308.413
  5 0.225 1598.78 303.046
  6 0.275 1594.09 298.906
  7 0.325 1654.24 297.512
  8 0.375 1604 289.722
  9 0.425 1598.06 282.565
  10 0.475 1667.15 275.514
  11 0.525 1584.55 265.816
  12 0.575 1499.43 274.222
  13 0.625 1618.65 281.385
  14 0.675 1619.94 289.183
  15 0.725 1606.15 294.304
  16 0.775 1576.67 295.935
  17 0.825 1586.76 308.95
  18 0.875 1590.85 317.46
