# Chunk-averaged data for fix bins and group all
# Timestep Number-of-chunks Total-count
# Chunk Coord1 Ncount v_temp
11000 20 82020
  1 0.025 4028.45 330.575
  2 0.075 3994.06 318.144
  3 0.125 3997.7 299.454
  4 0.175 4008.1 299.768
  5 0.225 3984.92 299.099
  6 0.275 4154.76 301.458
  7 0.325 4110.04 299.801
  8 0.375 4244.24 297.974
  9 0.425 4281.88 296.439
  10 0.475 4384.51 285.75
  11 0.525 4374.54 273.596
  12 0.575 4194.33 289.709
  13 0.625 4095.15 295.061
  14 0.675 4066.35 296.111
  15 0.725 3997.38 300.208
  16 0.775 4086.1 301.385
  17 0.825 4058.43 295.105
  18 0.875 4066.92 305.961
  19 0.925 3945.72 303.738
  20 0.975 3946.42 314.333
46000 20 82020
  1 0.025 4003.1 330.955
  2 0.075 3998.38 317.221
  3 0.125 3998.23 300.605
  4 0.175 4012.88 299.912
  5 0.225 3982.65 298.195
  6 0.275 4136.71 302.433
  7 0.325 4124.62 299.745
  8 0.375 4259.89 296.101
  9 0.425 4274.64 298.691
  10 0.475 4379.32 285.881
  11 0.525 4374.58 271.967
  12 0.575 4195.31 290.659
  13 0.625 4089.24 293.449
  14 0.675 4062.47 296.666
  15 0.725 4008.51 301.112
  16 0.775 4083.96 299.578
  17 0.825 4061.46 296.62
  18 0.875 4066.9 306.102
  19 0.925 3958.29 304.939
  20 0.975 3948.86 315.766
47000 20 82020.00000000001
  1 0.025 4030.66 333.424
  2 0.075 4009.25 314.169
  3 0.125 3997.27 302.496
  4 0.175 3991.39 299.657
  5 0.225 3990.62 298.456
  6 0.275 4138.26 302.378
  7 0.325 4115.66 299.601
  8 0.375 4257.07 295.737
  9 0.425 4278.52 297.744
  10 0.475 4387.5 287.962
  11 0.525 4385.43 269.889
  12 0.575 4189.19 289.932
  13 0.625 4083.02 294.616
  14 0.675 4063.88 296.82
  15 0.725 4014.04 300.877
  16 0.775 4083.49 301.333
  17 0.825 4061.19 295.172
  18 0.875 4061.21 304.923
  19 0.925 3953.14 304.875
  20 0.975 3929.21 315.596
48000 20 82020
  1 0.025 4025.59 331.555
  2 0.075 4004.47 315.583
  3 0.125 4016 303.246
  4 0.175 3997.92 300.266
  5 0.225 3971.55 297.943
  6 0.275 4123.13 302.379
  7 0.325 4118.77 300.914
  8 0.375 4254.82 294.586
  9 0.425 4291.69 297.211
  10 0.475 4387.62 289.393
  11 0.525 4372.88 269.715
  12 0.575 4208.36 287.758
  13 0.625 4092.71 294.953
  14 0.675 4074.83 296.948
  15 0.725 3999.1 300.885
  16 0.775 4060.56 300.794
  17 0.825 4068.16 295.713
  18 0.875 4061.34 304.057
  19 0.925 3947.34 305.298
  20 0.975 3943.16 317.535
49000 20 82019.99999999999
  1 0.025 4025.56 332.126
  2 0.075 4007.67 315.545
  3 0.125 3991.97 302.148
  4 0.175 4007.18 301.015
  5 0.225 3983.25 297.887
  6 0.275 4122.96 301.56
  7 0.325 4120.75 299.121
  8 0.375 4265.29 295.34
  9 0.425 4272.81 297.817
  10 0.475 4382.79 288.041
  11 0.525 4385.06 269.365
  12 0.575 4210.94 287.475
  13 0.625 4094.18 294.671
  14 0.675 4068.07 296.858
  15 0.725 4003.78 299.905
  16 0.775 4073.03 300.976
  17 0.825 4033.7 297.163
  18 0.875 4082.29 304.262
  19 0.925 3956.23 306.673
  20 0.975 3932.49 315.781
50000 20 82020
  1 0.025 4003.15 333.885
  2 0.075 3992.31 315.62
  3 0.125 3981.08 301.813
  4 0.175 4022.53 298.956
  5 0.225 3994.93 299.791
  6 0.275 4118.95 302.524
  7 0.325 4137.38 300.412
  8 0.375 4254.15 294.456
  9 0.425 4284.33 298.205
  10 0.475 4391.18 288.05
  11 0.525 4374.15 269.456
  12 0.575 4198.89 285.857
  13 0.625 4081.6 293.62
  14 0.675 4076.36 297.096
  15 0.725 3999.49 300.412
  16 0.775 4086.2 300.348
  17 0.825 4044.77 298.849
  18 0.875 4076.48 303.381
  19 0.925 3951.42 307.208
  20 0.975 3950.65 316.653
51000 20 82020.00000000001
  1 0.025 4009.3 335.369
  2 0.075 4000.59 315.211
  3 0.125 3994.04 301.976
  4 0.175 4004.11 296.754
  5 0.225 3993.09 301.673
  6 0.275 4125.51 301.9
  7 0.325 4138.94 298.908
  8 0.375 4263.91 295.105
  9 0.425 4272.34 298.644
  10 0.475 4386.36 286.509
  11 0.525 4374.87 269.13
  12 0.575 4196.28 285.277
  13 0.625 4092.34 293.742
  14 0.675 4062.24 295.955
  15 0.725 3996.04 301.691
  16 0.775 4087.96 298.926
  17 0.825 4049.83 299.052
  18 0.875 4081.89 303.618
  19 0.925 3956.59 305.803
  20 0.975 3933.77 317.451
52000 20 82020
  1 0.025 4020.78 336.157
  2 0.075 4012.49 314.965
  3 0.125 4001.85 304.284
  4 0.175 4017.73 298.098
  5 0.225 3977.76 301.241
  6 0.275 4133.2 302.028
  7 0.325 4125.78 300.865
